year,zip3,state_name,state_id,season,numDonor,pWNV,pZIKV,donorGroup
2017,179,Pennsylvania,PA,H,1989.25982622308,0,0,PA-179-2017-H
2017,179,Pennsylvania,PA,L,1989.25982622308,0,0,PA-179-2017-L
2017,180,Pennsylvania,PA,H,8426.43976979258,0.000118674081500569,0,PA-180-2017-H
2017,180,Pennsylvania,PA,L,8426.43976979258,0,0,PA-180-2017-L
2017,181,Pennsylvania,PA,H,2629.64644846187,0,0,PA-181-2017-H
2017,181,Pennsylvania,PA,L,2629.64644846187,0,0,PA-181-2017-L
2017,182,Pennsylvania,PA,H,2194.76305208628,0,0,PA-182-2017-H
2017,182,Pennsylvania,PA,L,2194.76305208628,0,0,PA-182-2017-L
2017,183,Pennsylvania,PA,H,2844.8714541756,0,0,PA-183-2017-H
2017,183,Pennsylvania,PA,L,2844.8714541756,0,0,PA-183-2017-L
2017,184,Pennsylvania,PA,H,3157.28259135927,0,0,PA-184-2017-H
2017,184,Pennsylvania,PA,L,3157.28259135927,0,0,PA-184-2017-L
2017,185,Pennsylvania,PA,H,1881.54440550135,0,0,PA-185-2017-H
2017,185,Pennsylvania,PA,L,1881.54440550135,0,0,PA-185-2017-L
2017,186,Pennsylvania,PA,H,2825.01622301507,0,0,PA-186-2017-H
2017,186,Pennsylvania,PA,L,2825.01622301507,0,0,PA-186-2017-L
2017,187,Pennsylvania,PA,H,2108.01120876211,0,0,PA-187-2017-H
2017,187,Pennsylvania,PA,L,2108.01120876211,0,0,PA-187-2017-L
2017,188,Pennsylvania,PA,H,1245.93950559946,0,0,PA-188-2017-H
2017,188,Pennsylvania,PA,L,1245.93950559946,0,0,PA-188-2017-L
2017,189,Pennsylvania,PA,H,5795.57414046998,0,0,PA-189-2017-H
2017,189,Pennsylvania,PA,L,5795.57414046998,0,0,PA-189-2017-L
2017,190,Pennsylvania,PA,H,17727.8080590974,5.64085529731822e-05,0,PA-190-2017-H
2017,190,Pennsylvania,PA,L,17727.8080590974,0,0,PA-190-2017-L
2017,191,Pennsylvania,PA,H,24165.2096719143,0,0,PA-191-2017-H
2017,191,Pennsylvania,PA,L,24165.2096719143,0,0,PA-191-2017-L
2017,193,Pennsylvania,PA,H,6844.03801366587,0,0,PA-193-2017-H
2017,193,Pennsylvania,PA,L,6844.03801366587,0,0,PA-193-2017-L
2017,194,Pennsylvania,PA,H,8130.35298932861,0,0,PA-194-2017-H
2017,194,Pennsylvania,PA,L,8130.35298932861,0,0,PA-194-2017-L
2017,195,Pennsylvania,PA,H,3443.69509252573,0,0,PA-195-2017-H
2017,195,Pennsylvania,PA,L,3443.69509252573,0,1.45192877582342e-05,PA-195-2017-L
2017,196,Pennsylvania,PA,H,3372.74509983808,0,0,PA-196-2017-H
2017,196,Pennsylvania,PA,L,3372.74509983808,0,0,PA-196-2017-L
2017,197,Delaware,DE,H,5327.28635344438,0,0,DE-197-2017-H
2017,197,Delaware,DE,L,5327.28635344438,0,0,DE-197-2017-L
