group,year,p1,p2,n,z,a1,a2,a3,a4,m1,obj_cost,yield,test_cost,mod_cost,downsteam_NMC,resid_risk1,resid_risk2,season
CO-810-2019-L,2019,0,0,4109.69779496533,1,0,0,0,0,0,82193.9558993066,4109.69779496533,0,0,0,0,0,L
CO-811-2019-H,2019,0,0,1269.94294856643,1,0,0,0,0,0,25398.8589713286,1269.94294856643,0,0,0,0,0,H
CO-811-2019-L,2019,0,0,1269.94294856643,1,0,0,0,0,0,25398.8589713286,1269.94294856643,0,0,0,0,0,L
CO-812-2019-H,2019,0,0.000661534762968458,1511.63635832646,1,0,0,0,1,0,41343.4327342618,1510.68635681582,9069.81814995876,0,1899.581,0,3.30767381484229e-05,H
CO-812-2019-L,2019,0,0,1511.63635832646,1,0,0,0,0,0,30232.7271665292,1511.63635832646,0,0,0,0,0,L
CO-813-2019-H,2019,0,0,1179.63795593244,1,0,0,0,0,0,23592.7591186488,1179.63795593244,0,0,0,0,0,H
CO-813-2019-L,2019,0,0,1179.63795593244,1,0,0,0,0,0,23592.7591186488,1179.63795593244,0,0,0,0,0,L
CO-814-2019-H,2019,0,0,1510.67300992618,1,0,0,0,0,0,30213.4601985236,1510.67300992618,0,0,0,0,0,H
CO-814-2019-L,2019,0,0,1510.67300992618,1,0,0,0,0,0,30213.4601985236,1510.67300992618,0,0,0,0,0,L
CO-815-2019-H,2019,0,0,2556.94073177491,1,0,0,0,0,0,51138.8146354982,2556.94073177491,0,0,0,0,0,H
CO-815-2019-L,2019,0,0,2556.94073177491,1,0,0,0,0,0,51138.8146354982,2556.94073177491,0,0,0,0,0,L
CO-816-2019-H,2019,0,0,2713.75244359885,1,0,0,0,0,0,54275.048871977,2713.75244359885,0,0,0,0,0,H
CO-816-2019-L,2019,0,0,2713.75244359885,1,0,0,0,0,0,54275.048871977,2713.75244359885,0,0,0,0,0,L
WY-820-2019-H,2019,0,0,2048.34563723273,1,0,0,0,0,0,40966.9127446546,2048.34563723273,0,0,0,0,0,H
WY-820-2019-L,2019,0,0,2048.34563723273,1,0,0,0,0,0,40966.9127446546,2048.34563723273,0,0,0,0,0,L
WY-821-2019-H,2019,0,0,5.90328998757294,1,0,0,0,0,0,118.065799751459,5.90328998757294,0,0,0,0,0,H
WY-821-2019-L,2019,0,0,5.90328998757294,1,0,0,0,0,0,118.065799751459,5.90328998757294,0,0,0,0,0,L
WY-822-2019-H,2019,0,0,392.336812073818,1,0,0,0,0,0,7846.73624147636,392.336812073818,0,0,0,0,0,H
WY-822-2019-L,2019,0,0,392.336812073818,1,0,0,0,0,0,7846.73624147636,392.336812073818,0,0,0,0,0,L
WY-823-2019-H,2019,0,0,262.848386167543,1,0,0,0,0,0,5256.96772335086,262.848386167543,0,0,0,0,0,H
WY-823-2019-L,2019,0,0,262.848386167543,1,0,0,0,0,0,5256.96772335086,262.848386167543,0,0,0,0,0,L
WY-824-2019-H,2019,0,0,846.778154586005,1,0,0,0,0,0,16935.5630917201,846.778154586005,0,0,0,0,0,H
WY-824-2019-L,2019,0,0,846.778154586005,1,0,0,0,0,0,16935.5630917201,846.778154586005,0,0,0,0,0,L
WY-825-2019-H,2019,0,0,622.485131209927,1,0,0,0,0,0,12449.7026241985,622.485131209927,0,0,0,0,0,H
WY-825-2019-L,2019,0,0,622.485131209927,1,0,0,0,0,0,12449.7026241985,622.485131209927,0,0,0,0,0,L
WY-826-2019-H,2019,0,0,1459.63244413599,1,0,0,0,0,0,29192.6488827198,1459.63244413599,0,0,0,0,0,H
WY-826-2019-L,2019,0,0,1459.63244413599,1,0,0,0,0,0,29192.6488827198,1459.63244413599,0,0,0,0,0,L
WY-827-2019-H,2019,0,0,965.947821570912,1,0,0,0,0,0,19318.9564314182,965.947821570912,0,0,0,0,0,H
WY-827-2019-L,2019,0,0,965.947821570912,1,0,0,0,0,0,19318.9564314182,965.947821570912,0,0,0,0,0,L
WY-828-2019-H,2019,0,0,591.256887156425,1,0,0,0,0,0,11825.1377431285,591.256887156425,0,0,0,0,0,H
WY-828-2019-L,2019,0,0,591.256887156425,1,0,0,0,0,0,11825.1377431285,591.256887156425,0,0,0,0,0,L
WY-829-2019-H,2019,0,0,1127.62437608151,1,0,0,0,0,0,22552.4875216302,1127.62437608151,0,0,0,0,0,H
WY-829-2019-L,2019,0,0,1127.62437608151,1,0,0,0,0,0,22552.4875216302,1127.62437608151,0,0,0,0,0,L
WY-830-2019-H,2019,0,0,330.536245076543,1,0,0,0,0,0,6610.72490153086,330.536245076543,0,0,0,0,0,H
WY-830-2019-L,2019,0,0,330.536245076543,1,0,0,0,0,0,6610.72490153086,330.536245076543,0,0,0,0,0,L
WY-831-2019-H,2019,0,0,357.940949002593,1,0,0,0,0,0,7158.81898005186,357.940949002593,0,0,0,0,0,H
WY-831-2019-L,2019,0,0,357.940949002593,1,0,0,0,0,0,7158.81898005186,357.940949002593,0,0,0,0,0,L
ID-832-2019-H,2019,0,0.000324593320777915,3080.77811830329,1,0,0,0,1,0,82141.7267742137,3079.82811522351,18484.6687098197,0,1899.581,0,1.62296660388958e-05,H
ID-832-2019-L,2019,0,0,3080.77811830329,1,0,0,0,0,0,61615.5623660658,3080.77811830329,0,0,0,0,0,L
ID-833-2019-H,2019,0,0.000302860411337386,3301.85115837409,1,0,0,0,1,0,87889.6650684662,3300.90115507324,19811.1069502445,0,1899.581,0,1.51430205668693e-05,H
ID-833-2019-L,2019,0,0,3301.85115837409,1,0,0,0,0,0,66037.0231674818,3301.85115837409,0,0,0,0,0,L
ID-834-2019-H,2019,0,0,3565.44439270291,1,0,0,0,0,0,71308.8878540582,3565.44439270291,0,0,0,0,0,H
ID-834-2019-L,2019,0,0,3565.44439270291,1,0,0,0,0,0,71308.8878540582,3565.44439270291,0,0,0,0,0,L
ID-835-2019-H,2019,0,0,1226.10550134231,1,0,0,0,0,0,24522.1100268462,1226.10550134231,0,0,0,0,0,H
ID-835-2019-L,2019,0,0,1226.10550134231,1,0,0,0,0,0,24522.1100268462,1226.10550134231,0,0,0,0,0,L
ID-836-2019-H,2019,0,0.000389252567001887,7707.07826824801,1,0,0,0,1,0,206508.171786539,7704.22826054393,46242.4696094881,0,5698.743,0,1.94626283500944e-05,H
ID-836-2019-L,2019,0,0,7707.07826824801,1,0,0,0,0,0,154141.56536496,7707.07826824801,0,0,0,0,0,L
ID-837-2019-H,2019,0,0,4545.91318285543,1,0,0,0,0,0,90918.2636571086,4545.91318285543,0,0,0,0,0,H
ID-837-2019-L,2019,0,0,4545.91318285543,1,0,0,0,0,0,90918.2636571086,4545.91318285543,0,0,0,0,0,L
ID-838-2019-H,2019,0,0,4413.89455130998,1,0,0,0,0,0,88277.8910261996,4413.89455130998,0,0,0,0,0,H
ID-838-2019-L,2019,0,0,4413.89455130998,1,0,0,0,0,0,88277.8910261996,4413.89455130998,0,0,0,0,0,L
UT-840-2019-H,2019,0,8.9310029455274e-05,22393.9014710726,1,0,0,0,0,0,523861.269421452,22393.9014710726,0,0,75983.2399999999,0,8.9310029455274e-05,H
UT-840-2019-L,2019,0,0,22393.9014710726,1,0,0,0,0,0,447878.029421452,22393.9014710726,0,0,0,0,0,L
UT-841-2019-H,2019,0,0,10735.3635187911,1,0,0,0,0,0,214707.270375822,10735.3635187911,0,0,0,0,0,H
UT-841-2019-L,2019,0,0,10735.3635187911,1,0,0,0,0,0,214707.270375822,10735.3635187911,0,0,0,0,0,L
UT-843-2019-H,2019,0,0.000313494085921251,3189.8528390459,1,0,0,0,1,0,84977.6895595836,3188.90283585705,19139.1170342754,0,1899.58100000001,0,1.56747042960626e-05,H
UT-843-2019-L,2019,0,0,3189.8528390459,1,0,0,0,0,0,63797.056780918,3189.8528390459,0,0,0,0,0,L
UT-844-2019-H,2019,0,0.000890482152321817,3368.96140161584,1,0,0,0,1,0,93714.4190437268,3366.11139824988,20213.768409695,0,5698.743,0,4.45241076160909e-05,H
UT-844-2019-L,2019,0,0,3368.96140161584,1,0,0,0,0,0,67379.2280323168,3368.96140161584,0,0,0,0,0,L
UT-845-2019-H,2019,0,0,1014.1111993921,1,0,0,0,0,0,20282.223987842,1014.1111993921,0,0,0,0,0,H
UT-845-2019-L,2019,0,0,1014.1111993921,1,0,0,0,0,0,20282.223987842,1014.1111993921,0,0,0,0,0,L
UT-846-2019-H,2019,0,0,5203.29259186277,1,0,0,0,0,0,104065.851837255,5203.29259186277,0,0,0,0,0,H
UT-846-2019-L,2019,0,0,5203.29259186277,1,0,0,0,0,0,104065.851837255,5203.29259186277,0,0,0,0,0,L
UT-847-2019-H,2019,0,0,4031.37935752356,1,0,0,0,0,0,80627.5871504712,4031.37935752356,0,0,0,0,0,H
UT-847-2019-L,2019,0,0,4031.37935752356,1,0,0,0,0,0,80627.5871504712,4031.37935752356,0,0,0,0,0,L
AZ-850-2019-H,2019,0,0.000241482118365494,23429.2876383166,1,0,0,0,1,0,620712.608535985,23423.9127485828,140575.7258299,0,10747.3620213904,0,1.20741059182747e-05,H
AZ-850-2019-L,2019,0,0,23429.2876383166,1,0,0,0,0,0,468585.752766332,23429.2876383166,0,0,0,0,0,L
AZ-851-2019-H,2019,0,0,6957.02397464849,1,0,0,0,0,0,139140.47949297,6957.02397464849,0,0,0,0,0,H
AZ-851-2019-L,2019,0,0,6957.02397464849,1,0,0,0,0,0,139140.47949297,6957.02397464849,0,0,0,0,0,L
AZ-852-2019-H,2019,0,0.000698848763556325,25266.9174383851,1,0,0,0,1,0,692976.152152072,25250.1425468257,151601.504630311,0,33542.3340213904,0,3.49424381778163e-05,H
AZ-852-2019-L,2019,0,6.56096658699154e-05,25266.9174383851,1,0,0,0,0,0,568319.109195509,25266.9174383851,0,0,62980.7604278074,0,6.56096658699154e-05,L
AZ-853-2019-H,2019,0,0.000267727060089127,22410.8836738527,1,0,0,0,1,0,594932.56602486,22405.1836514478,134465.302043116,0,11397.486,0,1.33863530044564e-05,H
AZ-853-2019-L,2019,0,0,22410.8836738527,1,0,0,0,0,0,448217.673477054,22410.8836738527,0,0,0,0,0,L
AZ-855-2019-H,2019,0,0,1688.71190449137,1,0,0,0,0,0,33774.2380898274,1688.71190449137,0,0,0,0,0,H
AZ-855-2019-L,2019,0,0,1688.71190449137,1,0,0,0,0,0,33774.2380898274,1688.71190449137,0,0,0,0,0,L
AZ-856-2019-H,2019,0,0,5260.7544071221,1,0,0,0,0,0,105215.088142442,5260.7544071221,0,0,0,0,0,H
AZ-856-2019-L,2019,0,0,5260.7544071221,1,0,0,0,0,0,105215.088142442,5260.7544071221,0,0,0,0,0,L
AZ-857-2019-H,2019,0,0,15618.8686754686,1,0,0,0,0,0,312377.373509372,15618.8686754686,0,0,0,0,0,H
AZ-857-2019-L,2019,0,0,15618.8686754686,1,0,0,0,0,0,312377.373509372,15618.8686754686,0,0,0,0,0,L
AZ-859-2019-H,2019,0,0,1382.23624972666,1,0,0,0,0,0,27644.7249945332,1382.23624972666,0,0,0,0,0,H
AZ-859-2019-L,2019,0,0,1382.23624972666,1,0,0,0,0,0,27644.7249945332,1382.23624972666,0,0,0,0,0,L
AZ-860-2019-H,2019,0,0,3182.14869859229,1,0,0,0,0,0,63642.9739718458,3182.14869859229,0,0,0,0,0,H
AZ-860-2019-L,2019,0,0,3182.14869859229,1,0,0,0,0,0,63642.9739718458,3182.14869859229,0,0,0,0,0,L
AZ-863-2019-H,2019,0,0,3700.02602642075,1,0,0,0,0,0,74000.520528415,3700.02602642075,0,0,0,0,0,H
AZ-863-2019-L,2019,0,0,3700.02602642075,1,0,0,0,0,0,74000.520528415,3700.02602642075,0,0,0,0,0,L
AZ-864-2019-H,2019,0,0,3435.09977735555,1,0,0,0,0,0,68701.995547111,3435.09977735555,0,0,0,0,0,H
AZ-864-2019-L,2019,0,0,3435.09977735555,1,0,0,0,0,0,68701.995547111,3435.09977735555,0,0,0,0,0,L
AZ-865-2019-H,2019,0,0,1113.15860829012,1,0,0,0,0,0,22263.1721658024,1113.15860829012,0,0,0,0,0,H
AZ-865-2019-L,2019,0,0,1113.15860829012,1,0,0,0,0,0,22263.1721658024,1113.15860829012,0,0,0,0,0,L
NM-870-2019-H,2019,0,0.0003158044459598,3166.5165351323,1,0,0,0,1,0,84370.9414850493,3165.56653196678,18999.0992107938,0,1899.581,0,1.579022229799e-05,H
NM-870-2019-L,2019,0,0,3166.5165351323,1,0,0,0,0,0,63330.330702646,3166.5165351323,0,0,0,0,0,L
NM-871-2019-H,2019,0,8.62545932929277e-05,11593.5854755458,1,0,0,0,0,0,269863.329510916,11593.5854755458,0,0,37991.6199999999,0,8.62545932929277e-05,H
NM-871-2019-L,2019,0,0,11593.5854755458,1,0,0,0,0,0,231871.709510916,11593.5854755458,0,0,0,0,0,L
NM-873-2019-H,2019,0,0,1141.2696973103,1,0,0,0,0,0,22825.393946206,1141.2696973103,0,0,0,0,0,H
NM-873-2019-L,2019,0,0,1141.2696973103,1,0,0,0,0,0,22825.393946206,1141.2696973103,0,0,0,0,0,L
NM-874-2019-H,2019,0,0,1994.5329156391,1,0,0,0,0,0,39890.658312782,1994.5329156391,0,0,0,0,0,H
NM-874-2019-L,2019,0,0,1994.5329156391,1,0,0,0,0,0,39890.658312782,1994.5329156391,0,0,0,0,0,L
NM-875-2019-H,2019,0,0,3647.84938587035,1,0,0,0,0,0,72956.987717407,3647.84938587035,0,0,0,0,0,H
NM-875-2019-L,2019,0,0,3647.84938587035,1,0,0,0,0,0,72956.987717407,3647.84938587035,0,0,0,0,0,L
NM-877-2019-H,2019,0,0,658.762864009466,1,0,0,0,0,0,13175.2572801893,658.762864009466,0,0,0,0,0,H
NM-877-2019-L,2019,0,0,658.762864009466,1,0,0,0,0,0,13175.2572801893,658.762864009466,0,0,0,0,0,L
NM-878-2019-H,2019,0,0.00339765546549117,294.320601413727,1,0,0,1,0,0,9369.84216575291,293.242605233303,2943.20601413727,0,379.9162,0,3.39765546549117e-05,H
NM-878-2019-L,2019,0,0,294.320601413727,1,0,0,0,0,0,5886.41202827454,294.320601413727,0,0,0,0,0,L
NM-879-2019-H,2019,0,0,276.552216679824,1,0,0,0,0,0,5531.04433359648,276.552216679824,0,0,0,0,0,H
NM-879-2019-L,2019,0,0,276.552216679824,1,0,0,0,0,0,5531.04433359648,276.552216679824,0,0,0,0,0,L
NM-880-2019-H,2019,0,0,4324.33304072604,1,0,0,0,0,0,86486.6608145208,4324.33304072604,0,0,0,0,0,H
NM-880-2019-L,2019,0,0,4324.33304072604,1,0,0,0,0,0,86486.6608145208,4324.33304072604,0,0,0,0,0,L
NM-881-2019-H,2019,0,0,1119.66207230354,1,0,0,0,0,0,22393.2414460708,1119.66207230354,0,0,0,0,0,H
NM-881-2019-L,2019,0,0,1119.66207230354,1,0,0,0,0,0,22393.2414460708,1119.66207230354,0,0,0,0,0,L
NM-882-2019-H,2019,0,0,2919.40907029722,1,0,0,0,0,0,58388.1814059444,2919.40907029722,0,0,0,0,0,H
NM-882-2019-L,2019,0,0,2919.40907029722,1,0,0,0,0,0,58388.1814059444,2919.40907029722,0,0,0,0,0,L
NM-883-2019-H,2019,0,0,1210.85196109861,1,0,0,0,0,0,24217.0392219722,1210.85196109861,0,0,0,0,0,H
NM-883-2019-L,2019,0,0,1210.85196109861,1,0,0,0,0,0,24217.0392219722,1210.85196109861,0,0,0,0,0,L
NM-884-2019-H,2019,0,0,275.568609667769,1,0,0,0,0,0,5511.37219335538,275.568609667769,0,0,0,0,0,H
NM-884-2019-L,2019,0,0,275.568609667769,1,0,0,0,0,0,5511.37219335538,275.568609667769,0,0,0,0,0,L
NV-890-2019-H,2019,0,0.000193288311689775,10347.237153222,1,0,0,0,1,0,273111.631914831,10345.3371428768,62083.422919332,0,3799.16199999999,0,9.66441558448876e-06,H
NV-890-2019-L,2019,0,0,10347.237153222,1,0,0,0,0,0,206944.74306444,10347.237153222,0,0,0,0,0,L
NV-891-2019-H,2019,0,0.000158673129320689,25209.0572431816,1,0,0,0,0,0,656147.624863632,25209.0572431816,0,0,151966.48,0,0.000158673129320689,H
NV-891-2019-L,2019,0,0,25209.0572431816,1,0,0,0,0,0,504181.144863632,25209.0572431816,0,0,0,0,0,L
NV-893-2019-H,2019,0,0,215.067296242362,1,0,0,0,0,0,4301.34592484724,215.067296242362,0,0,0,0,0,H
NV-893-2019-L,2019,0,0,215.067296242362,1,0,0,0,0,0,4301.34592484724,215.067296242362,0,0,0,0,0,L
NV-894-2019-H,2019,0,0.000194002291563931,5154.57828842431,1,0,0,0,1,0,136060.767173256,5153.62828327073,30927.4697305459,0,1899.581,0,9.70011457819656e-06,H
NV-894-2019-L,2019,0,0,5154.57828842431,1,0,0,0,0,0,103091.565768486,5154.57828842431,0,0,0,0,0,L
NV-895-2019-H,2019,0,0.000203236625764543,4920.37297036479,1,0,0,0,1,0,129971.41220428,4919.42296544542,29522.2378221887,0,1899.581,0,1.01618312882272e-05,H
NV-895-2019-L,2019,0,0,4920.37297036479,1,0,0,0,0,0,98407.4594072958,4920.37297036479,0,0,0,0,0,L
NV-897-2019-H,2019,0,0,1174.72269850368,1,0,0,0,0,0,23494.4539700736,1174.72269850368,0,0,0,0,0,H
NV-897-2019-L,2019,0,0,1174.72269850368,1,0,0,0,0,0,23494.4539700736,1174.72269850368,0,0,0,0,0,L
NV-898-2019-H,2019,0,0,979.059970343338,1,0,0,0,0,0,19581.1994068668,979.059970343338,0,0,0,0,0,H
NV-898-2019-L,2019,0,0,979.059970343338,1,0,0,0,0,0,19581.1994068668,979.059970343338,0,0,0,0,0,L
CA-900-2019-H,2019,0,1.65553211189308e-05,39730.6706387624,1,0,0,0,0,0,819602.553203056,39730.6706387624,0,0,24989.1404278075,0,1.65553211189308e-05,H
CA-900-2019-L,2019,0,2.51694719450412e-05,39730.6706387624,1,0,0,0,0,0,832605.032775248,39730.6706387624,0,0,37991.6200000001,0,2.51694719450412e-05,L
CA-902-2019-H,2019,0,0,20493.2791806348,1,0,0,0,0,0,409865.583612696,20493.2791806348,0,0,0,0,0,H
CA-902-2019-L,2019,0,0,20493.2791806348,1,0,0,0,0,0,409865.583612696,20493.2791806348,0,0,0,0,0,L
CA-903-2019-H,2019,0,0,2234.43350411007,1,0,0,0,0,0,44688.6700822014,2234.43350411007,0,0,0,0,0,H
CA-903-2019-L,2019,0,0,2234.43350411007,1,0,0,0,0,0,44688.6700822014,2234.43350411007,0,0,0,0,0,L
CA-904-2019-H,2019,0,0,1520.93566889118,1,0,0,0,0,0,30418.7133778236,1520.93566889118,0,0,0,0,0,H
CA-904-2019-L,2019,0,0,1520.93566889118,1,0,0,0,0,0,30418.7133778236,1520.93566889118,0,0,0,0,0,L
CA-905-2019-H,2019,0,0,2881.041433658,1,0,0,0,0,0,57620.82867316,2881.041433658,0,0,0,0,0,H
CA-905-2019-L,2019,0,0,2881.041433658,1,0,0,0,0,0,57620.82867316,2881.041433658,0,0,0,0,0,L
CA-906-2019-H,2019,0,0,12000.343207883,1,0,0,0,0,0,240006.86415766,12000.343207883,0,0,0,0,0,H
CA-906-2019-L,2019,0,0,12000.343207883,1,0,0,0,0,0,240006.86415766,12000.343207883,0,0,0,0,0,L
CA-907-2019-H,2019,0,0,10199.3721557394,1,0,0,0,0,0,203987.443114788,10199.3721557394,0,0,0,0,0,H
CA-907-2019-L,2019,0,0,10199.3721557394,1,0,0,0,0,0,203987.443114788,10199.3721557394,0,0,0,0,0,L
CA-908-2019-H,2019,0,0,7798.62271769205,1,0,0,0,0,0,155972.454353841,7798.62271769205,0,0,0,0,0,H
CA-908-2019-L,2019,0,0,7798.62271769205,1,0,0,0,0,0,155972.454353841,7798.62271769205,0,0,0,0,0,L
CA-910-2019-H,2019,0,0,4681.96291324301,1,0,0,0,0,0,93639.2582648602,4681.96291324301,0,0,0,0,0,H
CA-910-2019-L,2019,0,0,4681.96291324301,1,0,0,0,0,0,93639.2582648602,4681.96291324301,0,0,0,0,0,L
CA-911-2019-H,2019,0,0,2750.86389490411,1,0,0,0,0,0,55017.2778980822,2750.86389490411,0,0,0,0,0,H
CA-911-2019-L,2019,0,0,2750.86389490411,1,0,0,0,0,0,55017.2778980822,2750.86389490411,0,0,0,0,0,L
CA-912-2019-H,2019,0,0,3357.2684794675,1,0,0,0,0,0,67145.36958935,3357.2684794675,0,0,0,0,0,H
CA-912-2019-L,2019,0,0,3357.2684794675,1,0,0,0,0,0,67145.36958935,3357.2684794675,0,0,0,0,0,L
CA-913-2019-H,2019,0,0,22536.7261408356,1,0,0,0,0,0,450734.522816712,22536.7261408356,0,0,0,0,0,H
CA-913-2019-L,2019,0,0,22536.7261408356,1,0,0,0,0,0,450734.522816712,22536.7261408356,0,0,0,0,0,L
CA-914-2019-H,2019,0,0,5044.50355810979,1,0,0,0,0,0,100890.071162196,5044.50355810979,0,0,0,0,0,H
CA-914-2019-L,2019,0,0,5044.50355810979,1,0,0,0,0,0,100890.071162196,5044.50355810979,0,0,0,0,0,L
CA-915-2019-H,2019,0,0,1765.46057603514,1,0,0,0,0,0,35309.2115207028,1765.46057603514,0,0,0,0,0,H
CA-915-2019-L,2019,0,0,1765.46057603514,1,0,0,0,0,0,35309.2115207028,1765.46057603514,0,0,0,0,0,L
CA-916-2019-H,2019,0,0,3518.24710126751,1,0,0,0,0,0,70364.9420253502,3518.24710126751,0,0,0,0,0,H
CA-916-2019-L,2019,0,0,3518.24710126751,1,0,0,0,0,0,70364.9420253502,3518.24710126751,0,0,0,0,0,L
CA-917-2019-H,2019,0,0,31793.7570069003,1,0,0,0,0,0,635875.140138006,31793.7570069003,0,0,0,0,0,H
CA-917-2019-L,2019,0,0,31793.7570069003,1,0,0,0,0,0,635875.140138006,31793.7570069003,0,0,0,0,0,L
CA-918-2019-H,2019,0,0,1372.44933184593,1,0,0,0,0,0,27448.9866369186,1372.44933184593,0,0,0,0,0,H
CA-918-2019-L,2019,0,0,1372.44933184593,1,0,0,0,0,0,27448.9866369186,1372.44933184593,0,0,0,0,0,L
CA-919-2019-H,2019,0,0,8996.56011925366,1,0,0,0,0,0,179931.202385073,8996.56011925366,0,0,0,0,0,H
CA-919-2019-L,2019,0,0,8996.56011925366,1,0,0,0,0,0,179931.202385073,8996.56011925366,0,0,0,0,0,L
CA-920-2019-H,2019,0,0,20707.1517224083,1,0,0,0,0,0,414143.034448166,20707.1517224083,0,0,0,0,0,H
CA-920-2019-L,2019,0,0,20707.1517224083,1,0,0,0,0,0,414143.034448166,20707.1517224083,0,0,0,0,0,L
CA-921-2019-H,2019,0,0,21388.3778220108,1,0,0,0,0,0,427767.556440216,21388.3778220108,0,0,0,0,0,H
CA-921-2019-L,2019,0,0,21388.3778220108,1,0,0,0,0,0,427767.556440216,21388.3778220108,0,0,0,0,0,L
CA-922-2019-H,2019,0,0,12724.6643850521,1,0,0,0,0,0,254493.287701042,12724.6643850521,0,0,0,0,0,H
CA-922-2019-L,2019,0,0,12724.6643850521,1,0,0,0,0,0,254493.287701042,12724.6643850521,0,0,0,0,0,L
CA-923-2019-H,2019,0,8.90820636210293e-05,18609.2906171052,1,0,0,0,0,0,435166.572769912,18609.2906171052,0,0,62980.7604278076,0,8.90820636210293e-05,H
CA-923-2019-L,2019,0,0,18609.2906171052,1,0,0,0,0,0,372185.812342104,18609.2906171052,0,0,0,0,0,L
CA-924-2019-H,2019,0,0,3910.61390219556,1,0,0,0,0,0,78212.2780439112,3910.61390219556,0,0,0,0,0,H
CA-924-2019-L,2019,0,0,3910.61390219556,1,0,0,0,0,0,78212.2780439112,3910.61390219556,0,0,0,0,0,L
CA-925-2019-H,2019,0,0,22543.5341055432,1,0,0,0,0,0,450870.682110864,22543.5341055432,0,0,0,0,0,H
CA-925-2019-L,2019,0,0,22543.5341055432,1,0,0,0,0,0,450870.682110864,22543.5341055432,0,0,0,0,0,L
CA-926-2019-H,2019,0,0,21084.4154171646,1,0,0,0,0,0,421688.308343292,21084.4154171646,0,0,0,0,0,H
CA-926-2019-L,2019,0,0,21084.4154171646,1,0,0,0,0,0,421688.308343292,21084.4154171646,0,0,0,0,0,L
CA-927-2019-H,2019,0,0,8012.71007388594,1,0,0,0,0,0,160254.201477719,8012.71007388594,0,0,0,0,0,H
CA-927-2019-L,2019,0,0,8012.71007388594,1,0,0,0,0,0,160254.201477719,8012.71007388594,0,0,0,0,0,L
CA-928-2019-H,2019,0,4.92761355277567e-05,20293.7992050272,1,0,0,0,0,0,443867.604100544,20293.7992050272,0,0,37991.6200000001,0,4.92761355277567e-05,H
CA-928-2019-L,2019,0,0,20293.7992050272,1,0,0,0,0,0,405875.984100544,20293.7992050272,0,0,0,0,0,L
CA-930-2019-H,2019,0,0,11368.2930863627,1,0,0,0,0,0,227365.861727254,11368.2930863627,0,0,0,0,0,H
CA-930-2019-L,2019,0,0,11368.2930863627,1,0,0,0,0,0,227365.861727254,11368.2930863627,0,0,0,0,0,L
CA-931-2019-H,2019,0,0,3075.69634690005,1,0,0,0,0,0,61513.926938001,3075.69634690005,0,0,0,0,0,H
CA-931-2019-L,2019,0,0,3075.69634690005,1,0,0,0,0,0,61513.926938001,3075.69634690005,0,0,0,0,0,L
CA-932-2019-H,2019,0,0,12866.821958789,1,0,0,0,0,0,257336.43917578,12866.821958789,0,0,0,0,0,H
CA-932-2019-L,2019,0,0,12866.821958789,1,0,0,0,0,0,257336.43917578,12866.821958789,0,0,0,0,0,L
CA-933-2019-H,2019,0,0.000465341803180697,8595.83208011673,1,0,0,0,1,0,231656.600337313,8592.0320715249,51574.9924807004,0,7598.32400000001,0,2.32670901590349e-05,H
CA-933-2019-L,2019,0,0,8595.83208011673,1,0,0,0,0,0,171916.641602335,8595.83208011673,0,0,0,0,0,L
CA-934-2019-H,2019,0,0,8122.36457339988,1,0,0,0,0,0,162447.291467998,8122.36457339988,0,0,0,0,0,H
CA-934-2019-L,2019,0,0,8122.36457339988,1,0,0,0,0,0,162447.291467998,8122.36457339988,0,0,0,0,0,L
CA-935-2019-H,2019,0,0,8745.83864229087,1,0,0,0,0,0,174916.772845817,8745.83864229087,0,0,0,0,0,H
CA-935-2019-L,2019,0,0,8745.83864229087,1,0,0,0,0,0,174916.772845817,8745.83864229087,0,0,0,0,0,L
CA-936-2019-H,2019,0,0.000309758180631745,9684.97423984594,1,0,0,0,1,0,257933.897711943,9682.12423016397,58109.8454390756,0,5698.743,0,1.54879090315873e-05,H
CA-936-2019-L,2019,0,0,9684.97423984594,1,0,0,0,0,0,193699.484796919,9684.97423984594,0,0,0,0,0,L
CA-937-2019-H,2019,0,0.000320640987700616,9356.25860409686,1,0,0,0,1,0,249387.232215755,9353.4085947436,56137.5516245812,0,5698.74300000001,0,1.60320493850308e-05,H
CA-937-2019-L,2019,0,0,9356.25860409686,1,0,0,0,0,0,187125.172081937,9356.25860409686,0,0,0,0,0,L
CA-939-2019-H,2019,0,0,6363.23276067304,1,0,0,0,0,0,127264.655213461,6363.23276067304,0,0,0,0,0,H
CA-939-2019-L,2019,0,0,6363.23276067304,1,0,0,0,0,0,127264.655213461,6363.23276067304,0,0,0,0,0,L
CA-940-2019-H,2019,0,0,13459.6436623096,1,0,0,0,0,0,269192.873246192,13459.6436623096,0,0,0,0,0,H
CA-940-2019-L,2019,0,0,13459.6436623096,1,0,0,0,0,0,269192.873246192,13459.6436623096,0,0,0,0,0,L
CA-941-2019-H,2019,0,0,13306.9436577875,1,0,0,0,0,0,266138.87315575,13306.9436577875,0,0,0,0,0,H
CA-941-2019-L,2019,0,0,13306.9436577875,1,0,0,0,0,0,266138.87315575,13306.9436577875,0,0,0,0,0,L
CA-943-2019-H,2019,0,0,1758.50389365187,1,0,0,0,0,0,35170.0778730374,1758.50389365187,0,0,0,0,0,H
CA-943-2019-L,2019,0,0,1758.50389365187,1,0,0,0,0,0,35170.0778730374,1758.50389365187,0,0,0,0,0,L
