year,zip3,state_name,state_id,season,numDonor,pWNV,pZIKV,donorGroup
2017,175,Pennsylvania,PA,H,2567.83239547089,0,0,PA-175-2017-H
2017,175,Pennsylvania,PA,L,2567.83239547089,0,0,PA-175-2017-L
2017,176,Pennsylvania,PA,H,1303.06683735957,0,0,PA-176-2017-H
2017,176,Pennsylvania,PA,L,1303.06683735957,0,0,PA-176-2017-L
2017,177,Pennsylvania,PA,H,1349.26112516725,0,0,PA-177-2017-H
2017,177,Pennsylvania,PA,L,1349.26112516725,0,0,PA-177-2017-L
2017,178,Pennsylvania,PA,H,1887.67197684036,0,0,PA-178-2017-H
2017,178,Pennsylvania,PA,L,1887.67197684036,0,0,PA-178-2017-L
2017,179,Pennsylvania,PA,H,994.629913111539,0,0,PA-179-2017-H
2017,179,Pennsylvania,PA,L,994.629913111539,0,0,PA-179-2017-L
2017,180,Pennsylvania,PA,H,4213.21988489629,0.000237348163001138,0,PA-180-2017-H
2017,180,Pennsylvania,PA,L,4213.21988489629,0,0,PA-180-2017-L
2017,181,Pennsylvania,PA,H,1314.82322423093,0,0,PA-181-2017-H
2017,181,Pennsylvania,PA,L,1314.82322423093,0,0,PA-181-2017-L
2017,182,Pennsylvania,PA,H,1097.38152604314,0,0,PA-182-2017-H
2017,182,Pennsylvania,PA,L,1097.38152604314,0,0,PA-182-2017-L
2017,183,Pennsylvania,PA,H,1422.4357270878,0,0,PA-183-2017-H
2017,183,Pennsylvania,PA,L,1422.4357270878,0,0,PA-183-2017-L
2017,184,Pennsylvania,PA,H,1578.64129567963,0,0,PA-184-2017-H
2017,184,Pennsylvania,PA,L,1578.64129567963,0,0,PA-184-2017-L
2017,185,Pennsylvania,PA,H,940.772202750673,0,0,PA-185-2017-H
2017,185,Pennsylvania,PA,L,940.772202750673,0,0,PA-185-2017-L
2017,186,Pennsylvania,PA,H,1412.50811150754,0,0,PA-186-2017-H
2017,186,Pennsylvania,PA,L,1412.50811150754,0,0,PA-186-2017-L
2017,187,Pennsylvania,PA,H,1054.00560438105,0,0,PA-187-2017-H
2017,187,Pennsylvania,PA,L,1054.00560438105,0,0,PA-187-2017-L
2017,188,Pennsylvania,PA,H,622.969752799731,0,0,PA-188-2017-H
2017,188,Pennsylvania,PA,L,622.969752799731,0,0,PA-188-2017-L
2017,189,Pennsylvania,PA,H,2897.78707023499,0,0,PA-189-2017-H
2017,189,Pennsylvania,PA,L,2897.78707023499,0,0,PA-189-2017-L
2017,190,Pennsylvania,PA,H,8863.90402954868,0.000112817105946364,0,PA-190-2017-H
2017,190,Pennsylvania,PA,L,8863.90402954868,0,0,PA-190-2017-L
2017,191,Pennsylvania,PA,H,12082.6048359571,0,0,PA-191-2017-H
2017,191,Pennsylvania,PA,L,12082.6048359571,0,0,PA-191-2017-L
2017,193,Pennsylvania,PA,H,3422.01900683294,0,0,PA-193-2017-H
2017,193,Pennsylvania,PA,L,3422.01900683294,0,0,PA-193-2017-L
2017,194,Pennsylvania,PA,H,4065.1764946643,0,0,PA-194-2017-H
2017,194,Pennsylvania,PA,L,4065.1764946643,0,0,PA-194-2017-L
2017,195,Pennsylvania,PA,H,1721.84754626286,0,0,PA-195-2017-H
2017,195,Pennsylvania,PA,L,1721.84754626286,0,2.90385755164684e-05,PA-195-2017-L
2017,196,Pennsylvania,PA,H,1686.37254991904,0,0,PA-196-2017-H
2017,196,Pennsylvania,PA,L,1686.37254991904,0,0,PA-196-2017-L
2017,197,Delaware,DE,H,2663.64317672219,0,0,DE-197-2017-H
2017,197,Delaware,DE,L,2663.64317672219,0,0,DE-197-2017-L
2017,198,Delaware,DE,H,1806.82572049298,0,0,DE-198-2017-H
