group,year,z,a1,a2,a3,a4,m1
AZ-864-2018-H,2018,2,0,0,0,0,0
AZ-864-2018-L,2018,2,0,0,0,0,0
AZ-865-2018-H,2018,2,0,0,0,0,0
AZ-865-2018-L,2018,2,0,0,0,0,0
NM-870-2018-H,2018,2,0,0,0,0,0
NM-870-2018-L,2018,2,0,0,0,0,0
NM-871-2018-H,2018,2,0,0,0,0,0
NM-871-2018-L,2018,2,0,0,0,0,0
NM-873-2018-H,2018,2,0,0,0,0,0
NM-873-2018-L,2018,2,0,0,0,0,0
NM-874-2018-H,2018,2,0,0,0,0,0
NM-874-2018-L,2018,2,0,0,0,0,0
NM-875-2018-H,2018,2,0,0,0,0,0
NM-875-2018-L,2018,2,0,0,0,0,0
NM-877-2018-H,2018,2,0,0,0,0,0
NM-877-2018-L,2018,2,0,0,0,0,0
NM-878-2018-H,2018,2,0,0,0,0,0
NM-878-2018-L,2018,2,0,0,0,0,0
NM-879-2018-H,2018,2,0,0,0,0,0
NM-879-2018-L,2018,2,0,0,0,0,0
NM-880-2018-H,2018,2,0,0,0,0,0
NM-880-2018-L,2018,2,0,0,0,0,0
NM-881-2018-H,2018,2,0,0,0,0,0
NM-881-2018-L,2018,2,0,0,0,0,0
NM-882-2018-H,2018,2,0,0,0,0,0
NM-882-2018-L,2018,2,0,0,0,0,0
NM-883-2018-H,2018,2,0,0,0,0,0
NM-883-2018-L,2018,2,0,0,0,0,0
NM-884-2018-H,2018,2,0,0,0,0,0
NM-884-2018-L,2018,2,0,0,0,0,0
NV-890-2018-H,2018,2,0,0,0,0,0
NV-890-2018-L,2018,2,0,0,0,0,0
NV-891-2018-H,2018,2,0,0,0,0,0
NV-891-2018-L,2018,2,0,0,0,0,0
NV-893-2018-H,2018,2,0,0,0,0,0
NV-893-2018-L,2018,2,0,0,0,0,0
NV-894-2018-H,2018,2,0,0,0,0,0
NV-894-2018-L,2018,2,0,0,0,0,0
NV-895-2018-H,2018,2,0,0,0,0,0
NV-895-2018-L,2018,2,0,0,0,0,0
NV-897-2018-H,2018,2,0,0,0,0,0
NV-897-2018-L,2018,2,0,0,0,0,0
NV-898-2018-H,2018,2,0,0,0,0,0
NV-898-2018-L,2018,2,0,0,0,0,0
CA-900-2018-H,2018,2,0,0,0,0,0
CA-900-2018-L,2018,2,0,0,0,0,0
CA-902-2018-H,2018,2,0,0,0,0,0
CA-902-2018-L,2018,2,0,0,0,0,0
CA-903-2018-H,2018,2,0,0,0,0,0
CA-903-2018-L,2018,2,0,0,0,0,0
CA-904-2018-H,2018,2,0,0,0,0,0
CA-904-2018-L,2018,2,0,0,0,0,0
CA-905-2018-H,2018,2,0,0,0,0,0
CA-905-2018-L,2018,2,0,0,0,0,0
CA-906-2018-H,2018,2,0,0,0,0,0
CA-906-2018-L,2018,2,0,0,0,0,0
CA-907-2018-H,2018,2,0,0,0,0,0
CA-907-2018-L,2018,2,0,0,0,0,0
CA-908-2018-H,2018,2,0,0,0,0,0
CA-908-2018-L,2018,2,0,0,0,0,0
CA-910-2018-H,2018,2,0,0,0,0,0
CA-910-2018-L,2018,2,0,0,0,0,0
CA-911-2018-H,2018,2,0,0,0,0,0
CA-911-2018-L,2018,2,0,0,0,0,0
CA-912-2018-H,2018,2,0,0,0,0,0
CA-912-2018-L,2018,2,0,0,0,0,0
CA-913-2018-H,2018,2,0,0,0,0,0
CA-913-2018-L,2018,2,0,0,0,0,0
CA-914-2018-H,2018,2,0,0,0,0,0
CA-914-2018-L,2018,2,0,0,0,0,0
CA-915-2018-H,2018,2,0,0,0,0,0
CA-915-2018-L,2018,2,0,0,0,0,0
CA-916-2018-H,2018,2,0,0,0,0,0
CA-916-2018-L,2018,2,0,0,0,0,0
CA-917-2018-H,2018,2,0,0,0,0,0
CA-917-2018-L,2018,2,0,0,0,0,0
CA-918-2018-H,2018,2,0,0,0,0,0
CA-918-2018-L,2018,2,0,0,0,0,0
CA-919-2018-H,2018,2,0,0,0,0,0
CA-919-2018-L,2018,2,0,0,0,0,0
CA-920-2018-H,2018,2,0,0,0,0,0
CA-920-2018-L,2018,2,0,0,0,0,0
CA-921-2018-H,2018,2,0,0,0,0,0
CA-921-2018-L,2018,2,0,0,0,0,0
CA-922-2018-H,2018,2,0,0,0,0,0
CA-922-2018-L,2018,2,0,0,0,0,0
CA-923-2018-H,2018,2,0,0,0,0,0
CA-923-2018-L,2018,2,0,0,0,0,0
CA-924-2018-H,2018,2,0,0,0,0,0
CA-924-2018-L,2018,2,0,0,0,0,0
CA-925-2018-H,2018,2,0,0,0,0,0
CA-925-2018-L,2018,2,0,0,0,0,0
CA-926-2018-H,2018,2,0,0,0,0,0
CA-926-2018-L,2018,2,0,0,0,0,0
CA-927-2018-H,2018,2,0,0,0,0,0
CA-927-2018-L,2018,2,0,0,0,0,0
CA-928-2018-H,2018,2,0,0,0,0,0
CA-928-2018-L,2018,2,0,0,0,0,0
CA-930-2018-H,2018,2,0,0,0,0,0
CA-930-2018-L,2018,2,0,0,0,0,0
CA-931-2018-H,2018,2,0,0,0,0,0
CA-931-2018-L,2018,2,0,0,0,0,0
CA-932-2018-H,2018,2,0,0,0,0,0
CA-932-2018-L,2018,2,0,0,0,0,0
CA-933-2018-H,2018,2,0,0,0,0,0
CA-933-2018-L,2018,2,0,0,0,0,0
CA-934-2018-H,2018,2,0,0,0,0,0
CA-934-2018-L,2018,2,0,0,0,0,0
CA-935-2018-H,2018,2,0,0,0,0,0
CA-935-2018-L,2018,2,0,0,0,0,0
CA-936-2018-H,2018,2,0,0,0,0,0
CA-936-2018-L,2018,2,0,0,0,0,0
CA-937-2018-H,2018,2,0,0,0,0,0
CA-937-2018-L,2018,2,0,0,0,0,0
CA-939-2018-H,2018,2,0,0,0,0,0
CA-939-2018-L,2018,2,0,0,0,0,0
CA-940-2018-H,2018,2,0,0,0,0,0
CA-940-2018-L,2018,2,0,0,0,0,0
CA-941-2018-H,2018,2,0,0,0,0,0
CA-941-2018-L,2018,2,0,0,0,0,0
CA-943-2018-H,2018,2,0,0,0,0,0
CA-943-2018-L,2018,2,0,0,0,0,0
CA-944-2018-H,2018,2,0,0,0,0,0
CA-944-2018-L,2018,2,0,0,0,0,0
CA-945-2018-H,2018,2,0,0,0,0,0
CA-945-2018-L,2018,2,0,0,0,0,0
CA-946-2018-H,2018,2,0,0,0,0,0
CA-946-2018-L,2018,2,0,0,0,0,0
CA-947-2018-H,2018,2,0,0,0,0,0
CA-947-2018-L,2018,2,0,0,0,0,0
CA-948-2018-H,2018,2,0,0,0,0,0
CA-948-2018-L,2018,2,0,0,0,0,0
CA-949-2018-H,2018,2,0,0,0,0,0
CA-949-2018-L,2018,2,0,0,0,0,0
CA-950-2018-H,2018,2,0,0,0,0,0
CA-950-2018-L,2018,2,0,0,0,0,0
CA-951-2018-H,2018,2,0,0,0,0,0
CA-951-2018-L,2018,2,0,0,0,0,0
CA-952-2018-H,2018,2,0,0,0,0,0
CA-952-2018-L,2018,2,0,0,0,0,0
CA-953-2018-H,2018,2,0,0,0,0,0
CA-953-2018-L,2018,2,0,0,0,0,0
CA-954-2018-H,2018,2,0,0,0,0,0
CA-954-2018-L,2018,2,0,0,0,0,0
CA-955-2018-H,2018,2,0,0,0,0,0
CA-955-2018-L,2018,2,0,0,0,0,0
CA-956-2018-H,2018,2,0,0,0,0,0
CA-956-2018-L,2018,2,0,0,0,0,0
CA-957-2018-H,2018,2,0,0,0,0,0
CA-957-2018-L,2018,2,0,0,0,0,0
CA-958-2018-H,2018,2,0,0,0,0,0
CA-958-2018-L,2018,2,0,0,0,0,0
CA-959-2018-H,2018,2,0,0,0,0,0
CA-959-2018-L,2018,2,0,0,0,0,0
CA-960-2018-H,2018,2,0,0,0,0,0
CA-960-2018-L,2018,2,0,0,0,0,0
CA-961-2018-H,2018,2,0,0,0,0,0
CA-961-2018-L,2018,2,0,0,0,0,0
HI-967-2018-H,2018,2,0,0,0,0,0
HI-967-2018-L,2018,2,0,0,0,0,0
HI-968-2018-H,2018,2,0,0,0,0,0
HI-968-2018-L,2018,2,0,0,0,0,0
OR-970-2018-H,2018,2,0,0,0,0,0
OR-970-2018-L,2018,2,0,0,0,0,0
OR-971-2018-H,2018,2,0,0,0,0,0
OR-971-2018-L,2018,2,0,0,0,0,0
OR-972-2018-H,2018,2,0,0,0,0,0
OR-972-2018-L,2018,2,0,0,0,0,0
OR-973-2018-H,2018,2,0,0,0,0,0
OR-973-2018-L,2018,2,0,0,0,0,0
OR-974-2018-H,2018,2,0,0,0,0,0
OR-974-2018-L,2018,2,0,0,0,0,0
OR-975-2018-H,2018,2,0,0,0,0,0
OR-975-2018-L,2018,2,0,0,0,0,0
OR-976-2018-H,2018,2,0,0,0,0,0
OR-976-2018-L,2018,2,0,0,0,0,0
OR-977-2018-H,2018,2,0,0,0,0,0
OR-977-2018-L,2018,2,0,0,0,0,0
OR-978-2018-H,2018,2,0,0,0,0,0
OR-978-2018-L,2018,2,0,0,0,0,0
OR-979-2018-H,2018,2,0,0,0,0,0
OR-979-2018-L,2018,2,0,0,0,0,0
WA-980-2018-H,2018,2,0,0,0,0,0
WA-980-2018-L,2018,2,0,0,0,0,0
WA-981-2018-H,2018,2,0,0,0,0,0
WA-981-2018-L,2018,2,0,0,0,0,0
WA-982-2018-H,2018,2,0,0,0,0,0
WA-982-2018-L,2018,2,0,0,0,0,0
WA-983-2018-H,2018,2,0,0,0,0,0
WA-983-2018-L,2018,2,0,0,0,0,0
WA-984-2018-H,2018,2,0,0,0,0,0
WA-984-2018-L,2018,2,0,0,0,0,0
WA-985-2018-H,2018,2,0,0,0,0,0
WA-985-2018-L,2018,2,0,0,0,0,0
WA-986-2018-H,2018,2,0,0,0,0,0
WA-986-2018-L,2018,2,0,0,0,0,0
WA-988-2018-H,2018,2,0,0,0,0,0
WA-988-2018-L,2018,2,0,0,0,0,0
WA-989-2018-H,2018,2,0,0,0,0,0
WA-989-2018-L,2018,2,0,0,0,0,0
WA-990-2018-H,2018,2,0,0,0,0,0
WA-990-2018-L,2018,2,0,0,0,0,0
WA-991-2018-H,2018,2,0,0,0,0,0
WA-991-2018-L,2018,2,0,0,0,0,0
WA-992-2018-H,2018,2,0,0,0,0,0
WA-992-2018-L,2018,2,0,0,0,0,0
WA-993-2018-H,2018,2,0,0,0,0,0
WA-993-2018-L,2018,2,0,0,0,0,0
WA-994-2018-H,2018,2,0,0,0,0,0
WA-994-2018-L,2018,2,0,0,0,0,0
AK-995-2018-H,2018,2,0,0,0,0,0
AK-995-2018-L,2018,2,0,0,0,0,0
AK-996-2018-H,2018,2,0,0,0,0,0
AK-996-2018-L,2018,2,0,0,0,0,0
AK-997-2018-H,2018,2,0,0,0,0,0
AK-997-2018-L,2018,2,0,0,0,0,0
AK-998-2018-H,2018,2,0,0,0,0,0
AK-998-2018-L,2018,2,0,0,0,0,0
AK-999-2018-H,2018,2,0,0,0,0,0
AK-999-2018-L,2018,2,0,0,0,0,0
PR-006-2019-H,2019,2,0,0,0,0,0
PR-006-2019-L,2019,2,0,0,0,0,0
PR-007-2019-H,2019,2,0,0,0,0,0
PR-007-2019-L,2019,2,0,0,0,0,0
PR-009-2019-H,2019,2,0,0,0,0,0
PR-009-2019-L,2019,2,0,0,0,0,0
MA-010-2019-H,2019,2,0,0,0,0,0
MA-010-2019-L,2019,2,0,0,0,0,0
MA-011-2019-H,2019,2,0,0,0,0,0
MA-011-2019-L,2019,2,0,0,0,0,0
MA-012-2019-H,2019,2,0,0,0,0,0
MA-012-2019-L,2019,2,0,0,0,0,0
MA-013-2019-H,2019,2,0,0,0,0,0
MA-013-2019-L,2019,2,0,0,0,0,0
MA-014-2019-H,2019,2,0,0,0,0,0
MA-014-2019-L,2019,2,0,0,0,0,0
MA-015-2019-H,2019,2,0,0,0,0,0
MA-015-2019-L,2019,2,0,0,0,0,0
MA-016-2019-H,2019,2,0,0,0,0,0
MA-016-2019-L,2019,2,0,0,0,0,0
MA-017-2019-H,2019,2,0,0,0,0,0
MA-017-2019-L,2019,2,0,0,0,0,0
MA-018-2019-H,2019,2,0,0,0,0,0
MA-018-2019-L,2019,2,0,0,0,0,0
MA-019-2019-H,2019,2,0,0,0,0,0
MA-019-2019-L,2019,2,0,0,0,0,0
MA-020-2019-H,2019,2,0,0,0,0,0
MA-020-2019-L,2019,2,0,0,0,0,0
MA-021-2019-H,2019,2,0,0,0,0,0
MA-021-2019-L,2019,2,0,0,0,0,0
MA-022-2019-H,2019,2,0,0,0,0,0
MA-022-2019-L,2019,2,0,0,0,0,0
MA-023-2019-H,2019,2,0,0,0,0,0
MA-023-2019-L,2019,2,0,0,0,0,0
MA-024-2019-H,2019,2,0,0,0,0,0
MA-024-2019-L,2019,2,0,0,0,0,0
MA-025-2019-H,2019,2,0,0,0,0,0
MA-025-2019-L,2019,2,0,0,0,0,0
MA-026-2019-H,2019,2,0,0,0,0,0
MA-026-2019-L,2019,2,0,0,0,0,0
MA-027-2019-H,2019,2,0,0,0,0,0
MA-027-2019-L,2019,2,0,0,0,0,0
RI-028-2019-H,2019,2,0,0,0,0,0
RI-028-2019-L,2019,2,0,0,0,0,0
RI-029-2019-H,2019,2,0,0,0,0,0
RI-029-2019-L,2019,2,0,0,0,0,0
NH-030-2019-H,2019,2,0,0,0,0,0
NH-030-2019-L,2019,2,0,0,0,0,0
NH-031-2019-H,2019,2,0,0,0,0,0
NH-031-2019-L,2019,2,0,0,0,0,0
NH-032-2019-H,2019,2,0,0,0,0,0
NH-032-2019-L,2019,2,0,0,0,0,0
NH-033-2019-H,2019,2,0,0,0,0,0
NH-033-2019-L,2019,2,0,0,0,0,0
NH-034-2019-H,2019,2,0,0,0,0,0
NH-034-2019-L,2019,2,0,0,0,0,0
NH-035-2019-H,2019,2,0,0,0,0,0
NH-035-2019-L,2019,2,0,0,0,0,0
NH-036-2019-H,2019,2,0,0,0,0,0
NH-036-2019-L,2019,2,0,0,0,0,0
NH-037-2019-H,2019,2,0,0,0,0,0
NH-037-2019-L,2019,2,0,0,0,0,0
NH-038-2019-H,2019,2,0,0,0,0,0
NH-038-2019-L,2019,2,0,0,0,0,0
ME-039-2019-H,2019,2,0,0,0,0,0
ME-039-2019-L,2019,2,0,0,0,0,0
ME-040-2019-H,2019,2,0,0,0,0,0
ME-040-2019-L,2019,2,0,0,0,0,0
ME-041-2019-H,2019,2,0,0,0,0,0
ME-041-2019-L,2019,2,0,0,0,0,0
ME-042-2019-H,2019,2,0,0,0,0,0
ME-042-2019-L,2019,2,0,0,0,0,0
ME-043-2019-H,2019,2,0,0,0,0,0
ME-043-2019-L,2019,2,0,0,0,0,0
ME-044-2019-H,2019,2,0,0,0,0,0
ME-044-2019-L,2019,2,0,0,0,0,0
ME-045-2019-H,2019,2,0,0,0,0,0
ME-045-2019-L,2019,2,0,0,0,0,0
ME-046-2019-H,2019,2,0,0,0,0,0
ME-046-2019-L,2019,2,0,0,0,0,0
ME-047-2019-H,2019,2,0,0,0,0,0
ME-047-2019-L,2019,2,0,0,0,0,0
ME-048-2019-H,2019,2,0,0,0,0,0
ME-048-2019-L,2019,2,0,0,0,0,0
ME-049-2019-H,2019,2,0,0,0,0,0
ME-049-2019-L,2019,2,0,0,0,0,0
VT-050-2019-H,2019,2,0,0,0,0,0
VT-050-2019-L,2019,2,0,0,0,0,0
VT-051-2019-H,2019,2,0,0,0,0,0
VT-051-2019-L,2019,2,0,0,0,0,0
VT-052-2019-H,2019,2,0,0,0,0,0
VT-052-2019-L,2019,2,0,0,0,0,0
VT-053-2019-H,2019,2,0,0,0,0,0
VT-053-2019-L,2019,2,0,0,0,0,0
VT-054-2019-H,2019,2,0,0,0,0,0
VT-054-2019-L,2019,2,0,0,0,0,0
VT-056-2019-H,2019,2,0,0,0,0,0
VT-056-2019-L,2019,2,0,0,0,0,0
VT-057-2019-H,2019,2,0,0,0,0,0
VT-057-2019-L,2019,2,0,0,0,0,0
VT-058-2019-H,2019,2,0,0,0,0,0
VT-058-2019-L,2019,2,0,0,0,0,0
VT-059-2019-H,2019,2,0,0,0,0,0
VT-059-2019-L,2019,2,0,0,0,0,0
CT-060-2019-H,2019,2,0,0,0,0,0
CT-060-2019-L,2019,2,0,0,0,0,0
CT-061-2019-H,2019,2,0,0,0,0,0
CT-061-2019-L,2019,2,0,0,0,0,0
CT-062-2019-H,2019,2,0,0,0,0,0
CT-062-2019-L,2019,2,0,0,0,0,0
CT-063-2019-H,2019,2,0,0,0,0,0
CT-063-2019-L,2019,2,0,0,0,0,0
CT-064-2019-H,2019,2,0,0,0,0,0
CT-064-2019-L,2019,2,0,0,0,0,0
CT-065-2019-H,2019,2,0,0,0,0,0
CT-065-2019-L,2019,2,0,0,0,0,0
CT-066-2019-H,2019,2,0,0,0,0,0
CT-066-2019-L,2019,2,0,0,0,0,0
CT-067-2019-H,2019,2,0,0,0,0,0
CT-067-2019-L,2019,2,0,0,0,0,0
CT-068-2019-H,2019,2,0,0,0,0,0
CT-068-2019-L,2019,2,0,0,0,0,0
CT-069-2019-H,2019,2,0,0,0,0,0
CT-069-2019-L,2019,2,0,0,0,0,0
NJ-070-2019-H,2019,2,0,0,0,0,0
NJ-070-2019-L,2019,2,0,0,0,0,0
NJ-071-2019-H,2019,2,0,0,0,0,0
NJ-071-2019-L,2019,2,0,0,0,0,0
NJ-072-2019-H,2019,2,0,0,0,0,0
NJ-072-2019-L,2019,2,0,0,0,0,0
NJ-073-2019-H,2019,2,0,0,0,0,0
NJ-073-2019-L,2019,2,0,0,0,0,0
NJ-074-2019-H,2019,2,0,0,0,0,0
NJ-074-2019-L,2019,2,0,0,0,0,0
NJ-075-2019-H,2019,2,0,0,0,0,0
NJ-075-2019-L,2019,2,0,0,0,0,0
NJ-076-2019-H,2019,2,0,0,0,0,0
NJ-076-2019-L,2019,2,0,0,0,0,0
NJ-077-2019-H,2019,2,0,0,0,0,0
NJ-077-2019-L,2019,2,0,0,0,0,0
NJ-078-2019-H,2019,2,0,0,0,0,0
NJ-078-2019-L,2019,2,0,0,0,0,0
NJ-079-2019-H,2019,2,0,0,0,0,0
NJ-079-2019-L,2019,2,0,0,0,0,0
NJ-080-2019-H,2019,2,0,0,0,0,0
NJ-080-2019-L,2019,2,0,0,0,0,0
NJ-081-2019-H,2019,2,0,0,0,0,0
NJ-081-2019-L,2019,2,0,0,0,0,0
NJ-082-2019-H,2019,2,0,0,0,0,0
NJ-082-2019-L,2019,2,0,0,0,0,0
NJ-083-2019-H,2019,2,0,0,0,0,0
NJ-083-2019-L,2019,2,0,0,0,0,0
NJ-084-2019-H,2019,2,0,0,0,0,0
NJ-084-2019-L,2019,2,0,0,0,0,0
NJ-085-2019-H,2019,2,0,0,0,0,0
NJ-085-2019-L,2019,2,0,0,0,0,0
NJ-086-2019-H,2019,2,0,0,0,0,0
NJ-086-2019-L,2019,2,0,0,0,0,0
NJ-087-2019-H,2019,2,0,0,0,0,0
NJ-087-2019-L,2019,2,0,0,0,0,0
NJ-088-2019-H,2019,2,0,0,0,0,0
NJ-088-2019-L,2019,2,0,0,0,0,0
NJ-089-2019-H,2019,2,0,0,0,0,0
NJ-089-2019-L,2019,2,0,0,0,0,0
NY-100-2019-H,2019,2,0,0,0,0,0
NY-100-2019-L,2019,2,0,0,0,0,0
NY-101-2019-H,2019,2,0,0,0,0,0
NY-101-2019-L,2019,2,0,0,0,0,0
NY-102-2019-H,2019,2,0,0,0,0,0
NY-102-2019-L,2019,2,0,0,0,0,0
NY-103-2019-H,2019,2,0,0,0,0,0
NY-103-2019-L,2019,2,0,0,0,0,0
NY-104-2019-H,2019,2,0,0,0,0,0
NY-104-2019-L,2019,2,0,0,0,0,0
NY-105-2019-H,2019,2,0,0,0,0,0
NY-105-2019-L,2019,2,0,0,0,0,0
NY-106-2019-H,2019,2,0,0,0,0,0
NY-106-2019-L,2019,2,0,0,0,0,0
NY-107-2019-H,2019,2,0,0,0,0,0
NY-107-2019-L,2019,2,0,0,0,0,0
NY-108-2019-H,2019,2,0,0,0,0,0
NY-108-2019-L,2019,2,0,0,0,0,0
NY-109-2019-H,2019,2,0,0,0,0,0
NY-109-2019-L,2019,2,0,0,0,0,0
NY-110-2019-H,2019,2,0,0,0,0,0
NY-110-2019-L,2019,2,0,0,0,0,0
NY-111-2019-H,2019,2,0,0,0,0,0
NY-111-2019-L,2019,2,0,0,0,0,0
NY-112-2019-H,2019,2,0,0,0,0,0
NY-112-2019-L,2019,2,0,0,0,0,0
NY-113-2019-H,2019,2,0,0,0,0,0
NY-113-2019-L,2019,2,0,0,0,0,0
NY-114-2019-H,2019,2,0,0,0,0,0
NY-114-2019-L,2019,2,0,0,0,0,0
NY-115-2019-H,2019,2,0,0,0,0,0
NY-115-2019-L,2019,2,0,0,0,0,0
NY-116-2019-H,2019,2,0,0,0,0,0
NY-116-2019-L,2019,2,0,0,0,0,0
NY-117-2019-H,2019,2,0,0,0,0,0
NY-117-2019-L,2019,2,0,0,0,0,0
NY-118-2019-H,2019,2,0,0,0,0,0
NY-118-2019-L,2019,2,0,0,0,0,0
NY-119-2019-H,2019,2,0,0,0,0,0
NY-119-2019-L,2019,2,0,0,0,0,0
NY-120-2019-H,2019,2,0,0,0,0,0
NY-120-2019-L,2019,2,0,0,0,0,0
NY-121-2019-H,2019,2,0,0,0,0,0
NY-121-2019-L,2019,2,0,0,0,0,0
NY-122-2019-H,2019,2,0,0,0,0,0
NY-122-2019-L,2019,2,0,0,0,0,0
NY-123-2019-H,2019,2,0,0,0,0,0
NY-123-2019-L,2019,2,0,0,0,0,0
NY-124-2019-H,2019,2,0,0,0,0,0
NY-124-2019-L,2019,2,0,0,0,0,0
NY-125-2019-H,2019,2,0,0,0,0,0
NY-125-2019-L,2019,2,0,0,0,0,0
NY-126-2019-H,2019,2,0,0,0,0,0
NY-126-2019-L,2019,2,0,0,0,0,0
NY-127-2019-H,2019,2,0,0,0,0,0
NY-127-2019-L,2019,2,0,0,0,0,0
NY-128-2019-H,2019,2,0,0,0,0,0
NY-128-2019-L,2019,2,0,0,0,0,0
NY-129-2019-H,2019,2,0,0,0,0,0
NY-129-2019-L,2019,2,0,0,0,0,0
NY-130-2019-H,2019,2,0,0,0,0,0
NY-130-2019-L,2019,2,0,0,0,0,0
NY-131-2019-H,2019,2,0,0,0,0,0
NY-131-2019-L,2019,2,0,0,0,0,0
NY-132-2019-H,2019,2,0,0,0,0,0
NY-132-2019-L,2019,2,0,0,0,0,0
NY-133-2019-H,2019,2,0,0,0,0,0
NY-133-2019-L,2019,2,0,0,0,0,0
NY-134-2019-H,2019,2,0,0,0,0,0
NY-134-2019-L,2019,2,0,0,0,0,0
NY-135-2019-H,2019,2,0,0,0,0,0
NY-135-2019-L,2019,2,0,0,0,0,0
NY-136-2019-H,2019,2,0,0,0,0,0
NY-136-2019-L,2019,2,0,0,0,0,0
NY-137-2019-H,2019,2,0,0,0,0,0
NY-137-2019-L,2019,2,0,0,0,0,0
NY-138-2019-H,2019,2,0,0,0,0,0
NY-138-2019-L,2019,2,0,0,0,0,0
NY-139-2019-H,2019,2,0,0,0,0,0
NY-139-2019-L,2019,2,0,0,0,0,0
NY-140-2019-H,2019,2,0,0,0,0,0
NY-140-2019-L,2019,2,0,0,0,0,0
NY-141-2019-H,2019,2,0,0,0,0,0
NY-141-2019-L,2019,2,0,0,0,0,0
NY-142-2019-H,2019,2,0,0,0,0,0
NY-142-2019-L,2019,2,0,0,0,0,0
NY-143-2019-H,2019,2,0,0,0,0,0
NY-143-2019-L,2019,2,0,0,0,0,0
NY-144-2019-H,2019,2,0,0,0,0,0
NY-144-2019-L,2019,2,0,0,0,0,0
NY-145-2019-H,2019,2,0,0,0,0,0
NY-145-2019-L,2019,2,0,0,0,0,0
NY-146-2019-H,2019,2,0,0,0,0,0
NY-146-2019-L,2019,2,0,0,0,0,0
NY-147-2019-H,2019,2,0,0,0,0,0
NY-147-2019-L,2019,2,0,0,0,0,0
NY-148-2019-H,2019,2,0,0,0,0,0
NY-148-2019-L,2019,2,0,0,0,0,0
NY-149-2019-H,2019,2,0,0,0,0,0
NY-149-2019-L,2019,2,0,0,0,0,0
PA-150-2019-H,2019,2,0,0,0,0,0
PA-150-2019-L,2019,2,0,0,0,0,0
PA-151-2019-H,2019,2,0,0,0,0,0
PA-151-2019-L,2019,2,0,0,0,0,0
PA-152-2019-H,2019,2,0,0,0,0,0
PA-152-2019-L,2019,2,0,0,0,0,0
PA-153-2019-H,2019,2,0,0,0,0,0
PA-153-2019-L,2019,2,0,0,0,0,0
PA-154-2019-H,2019,2,0,0,0,0,0
PA-154-2019-L,2019,2,0,0,0,0,0
PA-155-2019-H,2019,2,0,0,0,0,0
PA-155-2019-L,2019,2,0,0,0,0,0
PA-156-2019-H,2019,2,0,0,0,0,0
PA-156-2019-L,2019,2,0,0,0,0,0
PA-157-2019-H,2019,2,0,0,0,0,0
PA-157-2019-L,2019,2,0,0,0,0,0
PA-158-2019-H,2019,2,0,0,0,0,0
PA-158-2019-L,2019,2,0,0,0,0,0
PA-159-2019-H,2019,2,0,0,0,0,0
PA-159-2019-L,2019,2,0,0,0,0,0
PA-160-2019-H,2019,2,0,0,0,0,0
PA-160-2019-L,2019,2,0,0,0,0,0
PA-161-2019-H,2019,2,0,0,0,0,0
PA-161-2019-L,2019,2,0,0,0,0,0
PA-162-2019-H,2019,2,0,0,0,0,0
PA-162-2019-L,2019,2,0,0,0,0,0
PA-163-2019-H,2019,2,0,0,0,0,0
PA-163-2019-L,2019,2,0,0,0,0,0
PA-164-2019-H,2019,2,0,0,0,0,0
PA-164-2019-L,2019,2,0,0,0,0,0
PA-165-2019-H,2019,2,0,0,0,0,0
PA-165-2019-L,2019,2,0,0,0,0,0
PA-166-2019-H,2019,2,0,0,0,0,0
PA-166-2019-L,2019,2,0,0,0,0,0
PA-167-2019-H,2019,2,0,0,0,0,0
PA-167-2019-L,2019,2,0,0,0,0,0
PA-168-2019-H,2019,2,0,0,0,0,0
PA-168-2019-L,2019,2,0,0,0,0,0
PA-169-2019-H,2019,2,0,0,0,0,0
PA-169-2019-L,2019,2,0,0,0,0,0
PA-170-2019-H,2019,2,0,0,0,0,0
PA-170-2019-L,2019,2,0,0,0,0,0
PA-171-2019-H,2019,2,0,0,0,0,0
PA-171-2019-L,2019,2,0,0,0,0,0
PA-172-2019-H,2019,2,0,0,0,0,0
PA-172-2019-L,2019,2,0,0,0,0,0
PA-173-2019-H,2019,2,0,0,0,0,0
PA-173-2019-L,2019,2,0,0,0,0,0
PA-174-2019-H,2019,2,0,0,0,0,0
PA-174-2019-L,2019,2,0,0,0,0,0
PA-175-2019-H,2019,2,0,0,0,0,0
PA-175-2019-L,2019,2,0,0,0,0,0
PA-176-2019-H,2019,2,0,0,0,0,0
PA-176-2019-L,2019,2,0,0,0,0,0
PA-177-2019-H,2019,2,0,0,0,0,0
PA-177-2019-L,2019,2,0,0,0,0,0
PA-178-2019-H,2019,2,0,0,0,0,0
PA-178-2019-L,2019,2,0,0,0,0,0
PA-179-2019-H,2019,2,0,0,0,0,0
PA-179-2019-L,2019,2,0,0,0,0,0
PA-180-2019-H,2019,2,0,0,0,0,0
PA-180-2019-L,2019,2,0,0,0,0,0
PA-181-2019-H,2019,2,0,0,0,0,0
PA-181-2019-L,2019,2,0,0,0,0,0
PA-182-2019-H,2019,2,0,0,0,0,0
PA-182-2019-L,2019,2,0,0,0,0,0
PA-183-2019-H,2019,2,0,0,0,0,0
PA-183-2019-L,2019,2,0,0,0,0,0
PA-184-2019-H,2019,2,0,0,0,0,0
PA-184-2019-L,2019,2,0,0,0,0,0
PA-185-2019-H,2019,2,0,0,0,0,0
PA-185-2019-L,2019,2,0,0,0,0,0
PA-186-2019-H,2019,2,0,0,0,0,0
